title,year,journal,authors,doi,labels
Performance Assessment of Kert Protease Treatment for the Sustainable Management of the Unhairing System in Tannery,2025,Journal of the American Leather Chemists Association,"Cao, S. and Zhang, X. and Wang, X. and Song, J. and Li, S. and Wang, K. and Lu, W.",10.34314/ks2chh26,Producto: Biomoléculas
Performance Assessment of Kert Protease Treatment for the Sustainable Management of the Unhairing System in Tannery,2025,Journal of the American Leather Chemists Association,"Cao, S. and Zhang, X. and Wang, X. and Song, J. and Li, S. and Wang, K. and Lu, W.",10.34314/ks2chh26,Residuos: Residuos sólidos
Performance Assessment of Kert Protease Treatment for the Sustainable Management of the Unhairing System in Tannery,2025,Journal of the American Leather Chemists Association,"Cao, S. and Zhang, X. and Wang, X. and Song, J. and Li, S. and Wang, K. and Lu, W.",10.34314/ks2chh26,Residuos: Residuos líquidos
Performance Assessment of Kert Protease Treatment for the Sustainable Management of the Unhairing System in Tannery,2025,Journal of the American Leather Chemists Association,"Cao, S. and Zhang, X. and Wang, X. and Song, J. and Li, S. and Wang, K. and Lu, W.",10.34314/ks2chh26,Residuos: Residuos sin cromo
Performance Assessment of Kert Protease Treatment for the Sustainable Management of the Unhairing System in Tannery,2025,Journal of the American Leather Chemists Association,"Cao, S. and Zhang, X. and Wang, X. and Song, J. and Li, S. and Wang, K. and Lu, W.",10.34314/ks2chh26,Tipo de valorización: Valorización biológica
Characterization of wet olive pomace waste as bio based resource for leather tanning,2021,Materials,"Solé, M.M. and Pons, L. and Conde, M. and Gaidau, C. and Bacardit, A.",10.3390/ma14195790,Producto: Materiale
Characterization of wet olive pomace waste as bio based resource for leather tanning,2021,Materials,"Solé, M.M. and Pons, L. and Conde, M. and Gaidau, C. and Bacardit, A.",10.3390/ma14195790,Producto: Biomoléculas
Characterization of wet olive pomace waste as bio based resource for leather tanning,2021,Materials,"Solé, M.M. and Pons, L. and Conde, M. and Gaidau, C. and Bacardit, A.",10.3390/ma14195790,Residuos: Residuos sin cromo
Characterization of wet olive pomace waste as bio based resource for leather tanning,2021,Materials,"Solé, M.M. and Pons, L. and Conde, M. and Gaidau, C. and Bacardit, A.",10.3390/ma14195790,Tipo de valorización: Valorización química
Preparation and characterization of composite sheets from solid leather waste with plant fibers: a waste utilization effort,2024,Clean Technologies and Environmental Policy,"Tauhiduzzaman, M. and Mottalib, M.A. and Rahman, M.J. and Kalam, M.A.",10.1007/s10098-023-02642-9,Producto: Materiale
Preparation and characterization of composite sheets from solid leather waste with plant fibers: a waste utilization effort,2024,Clean Technologies and Environmental Policy,"Tauhiduzzaman, M. and Mottalib, M.A. and Rahman, M.J. and Kalam, M.A.",10.1007/s10098-023-02642-9,Residuos: Residuos sólidos
Preparation and characterization of composite sheets from solid leather waste with plant fibers: a waste utilization effort,2024,Clean Technologies and Environmental Policy,"Tauhiduzzaman, M. and Mottalib, M.A. and Rahman, M.J. and Kalam, M.A.",10.1007/s10098-023-02642-9,Tipo de valorización: Valorización química
Valorization of Pomegranate Peel Waste as Retanning Agent in Leather Industry and Investigation of Its Effect on Prevention of Cr(VI) Formation,2023,Journal of the American Leather Chemists Association,"Ozkan, C.K.",10.34314/jalca.v118i2.6499,Producto: Materiale
Valorization of Pomegranate Peel Waste as Retanning Agent in Leather Industry and Investigation of Its Effect on Prevention of Cr(VI) Formation,2023,Journal of the American Leather Chemists Association,"Ozkan, C.K.",10.34314/jalca.v118i2.6499,Producto: Biomoléculas
Valorization of Pomegranate Peel Waste as Retanning Agent in Leather Industry and Investigation of Its Effect on Prevention of Cr(VI) Formation,2023,Journal of the American Leather Chemists Association,"Ozkan, C.K.",10.34314/jalca.v118i2.6499,Residuos: Residuos sin cromo
Valorization of Pomegranate Peel Waste as Retanning Agent in Leather Industry and Investigation of Its Effect on Prevention of Cr(VI) Formation,2023,Journal of the American Leather Chemists Association,"Ozkan, C.K.",10.34314/jalca.v118i2.6499,Tipo de valorización: Valorización química
Application of an Integrated System of Thermal Pressure Hydrolysis/Membrane Techniques to Recover Chromium from Tannery Waste for Reuse in Hide Tanning Processes,2023,Membranes,"Kowalik-Klimczak, A. and Życki, M. and Łożyńska, M. and Schadewell, C. and Fiehn, T. and Woźniak, B. and Flisek, M.",10.3390/membranes13010018,Producto: Materiale
Application of an Integrated System of Thermal Pressure Hydrolysis/Membrane Techniques to Recover Chromium from Tannery Waste for Reuse in Hide Tanning Processes,2023,Membranes,"Kowalik-Klimczak, A. and Życki, M. and Łożyńska, M. and Schadewell, C. and Fiehn, T. and Woźniak, B. and Flisek, M.",10.3390/membranes13010018,Residuos: Residuos sólidos
Application of an Integrated System of Thermal Pressure Hydrolysis/Membrane Techniques to Recover Chromium from Tannery Waste for Reuse in Hide Tanning Processes,2023,Membranes,"Kowalik-Klimczak, A. and Życki, M. and Łożyńska, M. and Schadewell, C. and Fiehn, T. and Woźniak, B. and Flisek, M.",10.3390/membranes13010018,Residuos: Residuos con cromo
Application of an Integrated System of Thermal Pressure Hydrolysis/Membrane Techniques to Recover Chromium from Tannery Waste for Reuse in Hide Tanning Processes,2023,Membranes,"Kowalik-Klimczak, A. and Życki, M. and Łożyńska, M. and Schadewell, C. and Fiehn, T. and Woźniak, B. and Flisek, M.",10.3390/membranes13010018,Tipo de valorización: Valorización química
Preparation of Adsorption-degradation Collagen/ZnO Composites Based on Chrome-tanned Leather Shavings,2024,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,"Tian, Z. and Gao, P. and Yu, R. and Zhao, W.",10.7503/cjcu20230416,Producto: Materiale
Preparation of Adsorption-degradation Collagen/ZnO Composites Based on Chrome-tanned Leather Shavings,2024,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,"Tian, Z. and Gao, P. and Yu, R. and Zhao, W.",10.7503/cjcu20230416,Residuos: Residuos sólidos
Preparation of Adsorption-degradation Collagen/ZnO Composites Based on Chrome-tanned Leather Shavings,2024,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,"Tian, Z. and Gao, P. and Yu, R. and Zhao, W.",10.7503/cjcu20230416,Residuos: Residuos con cromo
Preparation of Adsorption-degradation Collagen/ZnO Composites Based on Chrome-tanned Leather Shavings,2024,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,"Tian, Z. and Gao, P. and Yu, R. and Zhao, W.",10.7503/cjcu20230416,Tipo de valorización: Valorización química
Preparation of Adsorption-degradation Collagen/ZnO Composites Based on Chrome-tanned Leather Shavings,2024,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,"Tian, Z. and Gao, P. and Yu, R. and Zhao, W.",10.7503/cjcu20230416,Tipo de valorización: Aplicaciones ambientales
From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,Clean Technologies and Environmental Policy,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",10.1007/s10098-023-02552-w,Producto: Materiale
From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,Clean Technologies and Environmental Policy,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",10.1007/s10098-023-02552-w,Producto: Biomoléculas
From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,Clean Technologies and Environmental Policy,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",10.1007/s10098-023-02552-w,Residuos: Residuos sólidos
From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,Clean Technologies and Environmental Policy,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",10.1007/s10098-023-02552-w,Residuos: Residuos con cromo
From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,Clean Technologies and Environmental Policy,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",10.1007/s10098-023-02552-w,Tipo de valorización: Valorización química
From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,Clean Technologies and Environmental Policy,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",10.1007/s10098-023-02552-w,Tipo de valorización: Valorización biológica
Mechanical Properties of Ternary Composite from Waste Leather Fibers and Waste Polyamide Fibers with Acrylonitrile-Butadiene Rubber,2023,Polymers,"Hang, L.T. and Do, Q.-V. and Hoang, L. and Nguyen, L.T. and Linh, N.P.D. and Doan, V.A.",10.3390/polym15112453,Producto: Materiale
Mechanical Properties of Ternary Composite from Waste Leather Fibers and Waste Polyamide Fibers with Acrylonitrile-Butadiene Rubber,2023,Polymers,"Hang, L.T. and Do, Q.-V. and Hoang, L. and Nguyen, L.T. and Linh, N.P.D. and Doan, V.A.",10.3390/polym15112453,Residuos: Residuos sólidos
Mechanical Properties of Ternary Composite from Waste Leather Fibers and Waste Polyamide Fibers with Acrylonitrile-Butadiene Rubber,2023,Polymers,"Hang, L.T. and Do, Q.-V. and Hoang, L. and Nguyen, L.T. and Linh, N.P.D. and Doan, V.A.",10.3390/polym15112453,Tipo de valorización: Valorización química
Chromium containing leather trimmings valorization: Sustainable sound absorber from collagen hydrolysate intercalated electrospun nanofibers,2021,Journal of Hazardous Materials,"Selvaraj, S. and Ramalingam, S. and Parida, S. and Rao, J.R. and Nishter, N.F.",10.1016/j.jhazmat.2020.124231,Producto: Materiale
Chromium containing leather trimmings valorization: Sustainable sound absorber from collagen hydrolysate intercalated electrospun nanofibers,2021,Journal of Hazardous Materials,"Selvaraj, S. and Ramalingam, S. and Parida, S. and Rao, J.R. and Nishter, N.F.",10.1016/j.jhazmat.2020.124231,Residuos: Residuos sólidos
Chromium containing leather trimmings valorization: Sustainable sound absorber from collagen hydrolysate intercalated electrospun nanofibers,2021,Journal of Hazardous Materials,"Selvaraj, S. and Ramalingam, S. and Parida, S. and Rao, J.R. and Nishter, N.F.",10.1016/j.jhazmat.2020.124231,Residuos: Residuos sin cromo
Chromium containing leather trimmings valorization: Sustainable sound absorber from collagen hydrolysate intercalated electrospun nanofibers,2021,Journal of Hazardous Materials,"Selvaraj, S. and Ramalingam, S. and Parida, S. and Rao, J.R. and Nishter, N.F.",10.1016/j.jhazmat.2020.124231,Tipo de valorización: Valorización química
Enhancing the potential of Eisenia foetida and Eudrillus eugeniae species and their valorization in tannery leather industry sludge management via vermicomposting with bamboo biochar amendment,2024,Case Studies in Chemical and Environmental Engineering,"Mongchu, C. and Iwai, C.B. and Noller, B.N.",10.1016/j.cscee.2024.100986,Residuos: Residuos sólidos
Enhancing the potential of Eisenia foetida and Eudrillus eugeniae species and their valorization in tannery leather industry sludge management via vermicomposting with bamboo biochar amendment,2024,Case Studies in Chemical and Environmental Engineering,"Mongchu, C. and Iwai, C.B. and Noller, B.N.",10.1016/j.cscee.2024.100986,Residuos: Residuos con cromo
Enhancing the potential of Eisenia foetida and Eudrillus eugeniae species and their valorization in tannery leather industry sludge management via vermicomposting with bamboo biochar amendment,2024,Case Studies in Chemical and Environmental Engineering,"Mongchu, C. and Iwai, C.B. and Noller, B.N.",10.1016/j.cscee.2024.100986,Producto: Productos agrícolas
Enhancing the potential of Eisenia foetida and Eudrillus eugeniae species and their valorization in tannery leather industry sludge management via vermicomposting with bamboo biochar amendment,2024,Case Studies in Chemical and Environmental Engineering,"Mongchu, C. and Iwai, C.B. and Noller, B.N.",10.1016/j.cscee.2024.100986,Tipo de valorización: Valorización biológica
Green and effective route to convert chromium-free leather waste into protein retarding material for building gypsum,2024,Construction and Building Materials,"Ding, X. and Li, Y. and Huang, W. and Chen, L. and You, Y. and Chen, H. and Hu, Z.",10.1016/j.conbuildmat.2023.134662,Producto: Materiale
Green and effective route to convert chromium-free leather waste into protein retarding material for building gypsum,2024,Construction and Building Materials,"Ding, X. and Li, Y. and Huang, W. and Chen, L. and You, Y. and Chen, H. and Hu, Z.",10.1016/j.conbuildmat.2023.134662,Residuos: Residuos sólidos
Green and effective route to convert chromium-free leather waste into protein retarding material for building gypsum,2024,Construction and Building Materials,"Ding, X. and Li, Y. and Huang, W. and Chen, L. and You, Y. and Chen, H. and Hu, Z.",10.1016/j.conbuildmat.2023.134662,Residuos: Residuos sin cromo
Green and effective route to convert chromium-free leather waste into protein retarding material for building gypsum,2024,Construction and Building Materials,"Ding, X. and Li, Y. and Huang, W. and Chen, L. and You, Y. and Chen, H. and Hu, Z.",10.1016/j.conbuildmat.2023.134662,Tipo de valorización: Valorización química
Leather wastes into high-value chemicals: Keratin-based retanning agents via UV-initiated polymerization,2023,Journal of Cleaner Production,"Pan, F. and Xiao, Y. and Zhang, L. and Zhou, J. and Wang, C. and Lin, W.",10.1016/j.jclepro.2022.135492,Producto: Materiale
Leather wastes into high-value chemicals: Keratin-based retanning agents via UV-initiated polymerization,2023,Journal of Cleaner Production,"Pan, F. and Xiao, Y. and Zhang, L. and Zhou, J. and Wang, C. and Lin, W.",10.1016/j.jclepro.2022.135492,Producto: Biomoléculas
Leather wastes into high-value chemicals: Keratin-based retanning agents via UV-initiated polymerization,2023,Journal of Cleaner Production,"Pan, F. and Xiao, Y. and Zhang, L. and Zhou, J. and Wang, C. and Lin, W.",10.1016/j.jclepro.2022.135492,Residuos: Residuos sólidos
Leather wastes into high-value chemicals: Keratin-based retanning agents via UV-initiated polymerization,2023,Journal of Cleaner Production,"Pan, F. and Xiao, Y. and Zhang, L. and Zhou, J. and Wang, C. and Lin, W.",10.1016/j.jclepro.2022.135492,Residuos: Residuos sin cromo
Leather wastes into high-value chemicals: Keratin-based retanning agents via UV-initiated polymerization,2023,Journal of Cleaner Production,"Pan, F. and Xiao, Y. and Zhang, L. and Zhou, J. and Wang, C. and Lin, W.",10.1016/j.jclepro.2022.135492,Tipo de valorización: Valorización química
